"id","V1","V2","V3","V4","V5"
"S1",0.288068183473278,0.0371514138837626,-0.341451303215481,0.670793451009115,-0.287012269503064
"S1",-0.722197553289206,1.36445990886242,1.24093776394337,0.0999763759974975,-0.971406261932381
"S1",0.100258333613184,0.203862587988244,-0.398693535694212,-0.161147327325305,0.906959402689522
"S1",-0.61493624010538,0.812434730597462,-0.270611074216196,0.240040897991159,-0.406646338913181
"S1",0.12035378005056,-0.11166018366819,-0.259521590797682,-0.215491006014022,1.12892217070099
"S1",1.17427833391826,0.102927748109301,0.126234057984006,-0.522498592179927,0.490506287588224
"S1",-0.522243036386087,-1.22392295443389,-0.103851008990253,0.0959054180160669,-0.763182075539185
"S1",-0.855382157288493,0.277967692548523,-0.386650774315858,-0.496014861077821,0.607053601375831
"S1",0.509340647889989,-0.0170963891851533,-0.425222833651573,0.525436078351723,1.6197474091353
"S1",0.376103494673196,0.423954589475078,1.57853977308253,-0.879183409335155,-0.0517328588948791
"S1",-0.174269769023263,-0.872872138079819,-0.61190429965959,0.306709039176042,0.0553512546018052
"S1",0.507696253526698,-0.176617302732032,0.146471186879714,0.51196734389688,0.540072938142418
"S1",-0.97100245470114,-0.239350988830256,-0.24783050468764,-0.501625046594795,-0.798799406201375
"S1",-0.569898495349067,0.461357907399955,0.178218292440256,0.532889942535846,-0.310867264388025
"S1",1.25830846864138,-0.792574551358315,0.271327491832214,0.112860163828853,-0.473069890078912
"S1",1.06523054646532,-2.07061595563078,1.28473329003175,1.61755800150864,-0.505347008656658
"S1",0.527648158650159,0.478499121349891,0.229416567699892,-0.543421811177864,0.707671318252929
"S1",0.997125800730414,-0.534448282283029,-1.0360457554442,-1.4046599642213,0.115726170620786
"S1",0.123261498126614,0.485535081225572,0.795867755064938,1.28201045722485,-0.908966502174315
"S1",0.544547912351238,0.337456586876192,0.0140069067239995,-0.0206966686245266,-0.00716500781677305
"S1",0.742239443087166,0.632945079857739,0.91825501666645,-0.605080409156382,-0.0482057749455053
"S1",-0.958608415563407,0.703586036334462,0.0246528242803324,0.0673306841253465,-0.980935025779251
"S1",0.0213534154393941,-0.201856084914003,0.630705235667504,0.381482341350076,-0.810409826624267
"S1",1.76747007242712,-1.36763308837764,0.975747042884505,-0.408004229597581,-1.17844058192079
"S1",0.842767813127682,-0.775483748066519,-0.594316144364822,0.5946794527053,-0.151397958770106
"S1",-0.509983217050264,0.466980085107654,0.957703986793677,-0.293230917708446,-0.678681676623725
"S1",-1.99218864301095,0.363885780777687,-0.0872198477844214,-0.703923698062735,0.682652629468597
"S1",0.149968973291629,-0.593999078679507,-0.194111010314818,-0.410223482294885,-0.734650512337174
"S1",-0.0716791573553842,-1.17274074186424,-0.239497647604079,-0.308475626673611,0.395596173521767
"S1",-0.566806805743692,-0.66924787882915,-1.05699877514764,-0.263213830015687,0.156497795811326
"S1",0.198935642661258,-0.0219625371212072,-0.342055704397954,-1.47969463919045,1.11281692369971
"S1",1.30992306363163,0.332306845772025,1.61770614025687,-0.327571818638603,-0.549548021431934
"S1",0.0145596803531243,0.158577125130184,0.574477224197793,-0.237132267360147,-0.389595127731471
"S1",-0.0870333522653687,1.11994242855808,0.035434203110803,-0.532824711417876,0.604411373272213
"S1",0.967359781416936,0.0895990510130252,-0.588898010991066,-1.3301302927088,0.808724738877508
"S1",-0.221871315479269,0.530738984329919,0.596123052457498,-0.217174249256984,0.0841200544896274
"S1",-0.646436111214491,-0.35670290427808,-1.30103842672607,1.04790610793037,-0.868396050389319
"S1",0.0898979039417116,-0.686318669377674,0.206096140238961,-0.699064353335141,-0.678880264127805
"S1",-1.08820072915916,0.335369708700717,-0.398106940665709,0.363191750952423,1.29088577396065
"S1",0.805545146760568,0.724722192284374,0.44797676913177,0.575452264285875,-0.260773077617964
"S1",1.30553053161772,1.66367278193585,0.949130372249626,0.437540271080672,-1.21274572651758
"S1",-0.0276142591609894,-0.432796753335604,0.797920053949645,-0.553687079453165,0.534225886759928
"S1",0.50073064032546,0.494306284994491,0.170987389702293,-0.697628909986652,-0.432592289566657
"S1",-0.433943339033169,1.31912028222081,0.55664832276624,-0.121140599473101,-0.267358375631359
"S1",0.268459210523453,-0.359231303961618,0.59177418618931,0.481240555223616,-0.306982096185752
"S1",0.373578684560382,0.274422805040562,0.523947436490486,0.183713600801427,0.359036614793827
"S1",0.909129615516241,0.5306665511419,0.192143175297742,1.35475535268442,0.784861782295987
"S1",0.607831472562298,0.87191386804912,-0.563332656812174,-0.079826107546407,-0.188934954768074
"S1",0.0850768470960643,-1.00539265176534,-0.570069910742905,-0.584808786758959,-0.185637173937334
"S1",0.366409832282268,-1.08364447506136,-1.10602080389069,-1.273570692615,0.0480317324710815
"S1",-0.206392000841469,0.14512857544731,0.394247098109752,0.12684252724081,-0.0573872107861639
"S1",0.240139813265383,0.528423277035778,-1.23822496509318,-0.842738679593127,0.713827965329728
"S1",0.349270794643634,-0.547343194977006,1.15156098820667,-0.203658624367878,-0.554884445850892
"S1",0.511978631994964,-0.296782044666995,0.00244190539499784,0.23401523769637,0.117007753703492
"S1",-0.598638780795687,0.950169229811146,-0.503444142597739,-0.80732372927941,0.722781041830914
"S1",-0.42518660515677,1.17010138660612,0.699874580222316,-0.155337112687832,-1.15818597133122
"S1",0.554578031913532,0.32267830518458,-0.0836418551143182,1.04243254204365,0.397471676844971
"S1",0.853818822819771,-0.209959037446954,1.2299266993025,0.604005832109639,-0.619020574532039
"S1",-0.439275750898696,0.642108912136158,-1.1180933378271,-0.583336716987056,0.787348332100413
"S1",-0.421948558708821,0.198969379910061,0.478488422619754,-0.232262063424895,-0.127949210173162
"S1",0.354868999274056,0.975027228983563,1.08897632895824,0.136223945162198,-0.294954084157496
"S1",-0.168489228941087,0.403928830262,1.40196435863607,0.550367280546612,0.119075477003392
"S1",-0.464346572660539,-0.958508646731496,0.92553857136153,0.315084106359139,-0.400148632705523
"S1",0.635809171383929,-1.32201228652154,0.783280573499885,0.377975485308472,-0.374533433735763
"S1",0.677119997903915,-0.831871922573594,-0.474456226744709,-0.112656857771945,-0.44188621842327
"S1",0.73407983205387,2.16628428773804,0.877833384633757,-0.0194866453041827,-0.103147655653101
"S1",0.51023709362987,-0.436234650544808,0.846578877044263,0.277783318588003,-0.729275004340191
"S1",0.656565350744819,-0.151877381885718,-1.09516880112435,-1.1735324903181,0.273639436334392
"S1",0.30281935428026,-0.0211550489421561,-0.484882463345947,0.993695049124642,0.00549107937976898
"S1",1.49687795519373,0.659221006950778,-0.23207462941764,-0.168884896666923,0.689422235241677
"S1",-1.29319639415583,-0.445806340177811,-0.0502548492618246,0.337994687481642,-1.16102116797742
"S1",0.0709373918119517,-0.851313635421348,-0.352610497490402,0.869335900202141,-0.16965550190241
"S1",0.591858972631679,0.161479760239785,1.20582859120068,1.39276744082678,0.16614346346621
"S1",-0.613149335020448,0.389968319844362,-0.292727513819996,-0.478093252506894,0.239405542465593
"S1",0.325316807590698,-0.350902589788087,-0.567598514762499,-0.216753919575448,2.07201667305467
"S1",0.526489668432015,2.0404169719082,0.375141184183779,-1.07102379284402,0.66895472480164
"S2",-0.186631770099652,0.979458473166574,-0.195077159508548,0.697794110137682,0.103253927306211
"S2",-0.478338545832762,-1.48280165607539,-1.07795297109914,0.346384819792195,-2.43593299800643
"S2",0.0381930750173668,-0.466186308180034,0.495429400206876,-0.803947739359224,-0.225539160762426
"S2",-0.314652438751228,0.303526788137257,0.503518151127208,-1.07081385327299,0.320653207519445
"S2",-0.415554647582787,1.48990560000706,0.928242504780514,-0.245299938602261,1.08136880450258
"S2",0.00348403680263398,-0.25378592890619,-0.541667563925395,0.306272318288521,1.12938297266522
"S2",0.166318497029611,0.98052932803817,0.821694888218383,0.22961520185176,0.53714751199556
"S2",0.3714798564122,-0.355148284865533,-0.779965661739981,-0.0584442191931921,-0.284542054952124
"S2",1.39406107850923,-0.624837146258925,0.741364713436746,-0.105660049228163,1.20190425589576
"S2",1.57831373813763,0.45286115243164,1.87127331689424,1.68824520568865,1.09052722984713
"S2",-0.582518366166683,-0.0279637008060367,-0.0384806013762189,-0.264376024641106,0.262845289000004
"S2",-0.0934003739683583,0.470649766027614,0.968332428339645,0.433772471299026,-0.117725645429793
"S2",1.8592790442285,-0.61377745365377,0.345189685684249,-0.356123810531817,1.31014411112831
"S2",1.76921434870377,-0.38086275381877,-0.284484877312579,0.540514180526559,1.18753548741479
"S2",-1.79906761113438,-0.369773839037789,-0.730147227429179,0.545031355126495,-1.26252642789647
"S2",-0.933830419562639,-0.806330798633571,-0.840626033792728,0.00630330650910448,0.0268756322707482
"S2",2.0639322020365,0.161845830376207,1.08167192255159,0.0582623615996376,2.59513213881852
"S2",-0.44998638465308,-0.178286448480793,-0.755729909545512,-0.713562935873344,-0.210504722158837
"S2",-1.22679889798326,0.360404635474615,-0.523978571804307,-1.26714614592799,-0.584147747855524
"S2",-0.428067710941703,-0.48121069980523,0.00255368520281409,-1.48087719008064,0.260915117132374
"S2",-0.28527982752392,1.30850408460202,0.798699362581649,0.398834239468464,1.08783650225657
"S2",-0.423832668411043,-0.490568132579357,-0.0700147467358704,-0.260990510806889,-1.1577419104344
"S2",-0.00897643468410519,0.110843095462015,0.171732762099745,0.0439238126938687,1.18823471338236
"S2",0.290789085500311,-0.985682375294328,-0.671136902024577,-0.206522481648319,0.0239675283126219
"S2",0.723754309036422,-0.80096600999506,0.592691962306905,1.0071733401316,-0.0595641898558608
"S2",0.0387649379604188,0.433606746787228,1.00988412120518,-1.17805071685668,0.884438569243912
"S2",-0.349993338782799,-1.15398582667209,0.890980098134483,-0.272530065781802,-0.736230288256994
"S2",0.178173315975976,0.0228387885320348,-1.32958048588162,0.643238177183277,1.12362401306281
"S2",0.717166554894218,0.921726152458976,0.564458975522192,0.365158091922562,0.911644602534856
"S2",1.85928947072339,-0.425548000041677,-0.189153648954855,0.936025963590744,1.5788398005523
"S2",-0.592461870329443,0.209794176451204,-1.15414430967619,0.366382541062037,-0.0825095867961586
"S2",-0.188433056814254,-0.475978834122625,0.19793698496948,-0.120316870846223,-0.297264041721077
"S2",1.26141057945865,-1.27807346288579,0.150798309730274,0.117595977083285,-0.816677822411439
"S2",0.314743514982644,0.905523150560331,0.262866950408881,0.565137763402697,-0.561047381563376
"S2",0.284436451313636,-0.742223221160101,0.655909671277919,-0.488866048250518,-0.164056753528237
"S2",0.698182416224484,-1.4879256829578,0.95140655547287,1.15314961170536,-1.17159722627739
"S2",-0.880385671261086,1.90828732897634,-0.689275548779195,0.00295096863984931,0.837578259746641
"S2",-0.776560440319148,1.56191617907046,0.5913356608523,0.608881301865371,-1.32269681805748
"S2",-0.134871744164236,-1.42651750816029,-1.4885641344932,-0.0508895428994419,0.638690031158192
"S2",-1.20068501358701,0.565338391566195,-0.45733287690221,-0.0537354421615588,-0.996265502744621
"S2",0.891004613187903,1.3439475439472,0.116024565346533,1.12974293049951,0.176644058124368
"S2",0.407047412433408,0.785502264864401,-0.0718884688607831,-0.27169324219633,-0.478477124558045
"S2",1.12456229985742,0.49527323578048,0.472510037124505,-0.0417691334306742,0.523598938545507
"S2",0.865450609278397,2.12586005230043,-0.955461487577222,0.681962534678936,1.36467935546756
"S2",-0.285275456171909,-0.7505087529262,-1.22017742181787,0.121927252611971,0.271405903224526
"S2",-0.721399908627748,0.365104474481857,0.432520371524372,-1.12634381543246,0.25949778345129
"S2",1.18652724088179,0.19881653134307,-0.149449627151216,0.744856393474157,0.978186252362045
"S2",-1.58990341486953,1.18688244725201,-0.972072019731762,-0.465695976154005,-0.564373400076849
"S2",0.0162212338301003,-0.332203086178522,-0.191091637970021,0.0334325607000953,-0.118476100402506
"S2",-0.797466965781805,-0.922547482850764,-0.0930152482822875,-0.755658342711983,1.63204333448073
"S2",-0.173400084971709,0.455136343345423,0.0794140299655589,-0.319223624184415,0.420107706647707
"S2",1.36151983750793,1.5314228139094,0.417999419637662,-0.256107762270546,1.45977498555433
"S2",0.375009246243375,-0.70192612830291,0.806184914503901,-0.741672447563658,-0.398997265918876
"S2",1.01157150450457,-0.560185038875573,-0.285764331377259,0.225433152991016,-0.911364547002873
"S2",-1.99929550618406,-0.818370865553291,-1.81063403339934,-1.44145508333038,-1.48023919160834
"S2",0.249358605092359,-0.605109369789767,-1.07699691951902,0.197497931311777,1.77752096299441
"S2",-1.1495677223302,-1.18474151316076,-0.13548234246662,0.0992548558695034,-0.41396061455019
"S2",0.356315019640847,-0.719375242309771,-0.161566567153397,-0.468957612405537,-0.795363101291954
"S2",-1.09999674567047,-0.0164599777615226,-1.41397715217368,-0.688693217580972,-0.520132057123675
"S2",-1.52536512927219,0.173120874126199,-1.22624662818777,-0.52375161186463,-0.483350526880579
"S2",0.731203620843124,0.0954309966671879,0.287213380241951,0.739393351983487,1.61443511935535
"S2",0.103359572937267,1.05751744039054,0.205224677351734,1.68970761159843,0.335690021738858
"S2",-0.626247865315417,-0.153658653821252,-1.52674105359085,-0.407876463177059,0.182038813231577
"S2",0.741833851547068,-0.660524406686786,-0.481998111106349,-0.0159409104654149,0.0375534627339402
"S2",-0.391551980265852,0.0502482068979371,-0.34805471431037,-0.419496443878903,0.18165910333418
"S2",-0.130357374332889,1.01064811024046,-0.665968869088471,0.0188449629209649,0.772400229026212
"S2",0.817452630074544,0.706205541410554,0.739482252365627,0.0950054899894105,0.438965765147441
"S2",1.67734936669321,-0.134982536988577,0.0706993728706445,-0.338891384828687,0.456796290505884
"S2",-0.170000172162978,-0.732337575150575,-0.856012843942709,0.571846411386755,-0.0112957244180134
"S2",1.21678324638893,1.46459239552232,0.682447255364908,-0.136335411064149,0.722106231239585
"S2",-0.440601756230019,1.61597554348234,0.727275750297313,-0.687216112791661,-0.54825277274797
"S2",-0.643627329806293,-0.715694803110841,-1.52199204071784,-0.43786343895215,-0.511050954493602
"S2",-0.0433296293910697,0.0681447490450392,-0.180095433936621,1.02513886141592,-0.622658906551197
"S2",-1.67712881955698,-0.288770652881149,-1.27626574924787,-0.434222362766536,-1.13632997962084
"S2",1.87110754481637,-0.706497297904032,0.98065697760003,0.175231410334545,-0.908053051240412
"S2",-0.379395715207142,0.996786261135197,-0.182539058634628,0.067612649538414,1.48810950149035
"S2",-0.210911197492199,-1.60438917918651,-0.499183282452996,-0.155926415756203,-0.0558742115958711
"S2",-1.65720049324387,-0.283698227329176,-1.02691018772559,-0.225971455687757,0.180031124000019
"S2",-0.0536262571010185,0.304086250458883,-0.314307129974821,-0.160948165418085,0.654709470820575
"S2",-1.97375306544908,0.335015467485213,-0.364509158930839,0.915757139285599,-1.20735174543306
"S2",-0.853081668964277,0.412291706617627,-0.615641305162806,0.326767964124575,-0.220567798587264
"S2",-0.795968112159197,0.104332377491158,-0.612412189989443,0.583730458076288,-1.18456999393169
"S2",-0.533541325698716,0.800360899768593,-0.940079319060353,-0.649939791448639,-1.25398740931246
"S2",-2.55266646669003,0.468928886988714,-0.13552375888434,0.820495221741447,-0.756989872144108
"S2",-0.270355513128333,0.806181038402324,-0.492554831035898,-0.350270527032703,0.407883355821954
"S2",-0.21751498746314,-0.24238034485287,0.267966321167203,0.188925310015248,0.203282384870224
"S2",1.19557768237682,1.51424660935436,0.651007388598466,-0.0683417691931644,1.54184253559753
"S2",-1.28600162016944,-0.980083888969059,-0.884125315028933,0.0938830641074434,-2.36259457523665
"S2",-0.0717261397753223,-0.899939241103198,-0.182850749294229,0.690686394443502,-0.313850998795494
"S2",-1.0821509699851,0.507536738046163,-1.75964321859008,-0.682010125382497,-0.8109524131223
"S2",0.658329204918013,-1.61865218712835,-0.391463033470737,0.842311403064507,-0.231691494176406
"S2",-0.60954756032428,0.351279201417383,0.342320802709671,-0.136431817437814,0.827637936939885
"S2",-1.17379162346533,1.81938098680956,-0.643103056623743,-0.519156787224885,-0.0651977057822708
"S2",0.346127489436171,1.07699861102642,-0.918009173782772,0.34728312961412,0.591029651962216
"S2",0.604255421360774,0.00660214334747398,0.274171883563802,-0.0380901765874621,-0.0696445249448865
"S2",-0.24127075337583,0.163964010664177,-0.0333342428956689,-0.294033004137507,-0.961097871235855
"S2",0.914196278787198,-0.623852127966999,-0.163417465617748,-0.734905376486431,-0.330930290540468
"S2",-0.983834484404838,-1.73926808844487,-1.34642759664949,0.0996390462087774,-1.77366291488827
"S2",-0.950716877390051,-0.16387041556017,-0.134637996600909,1.29772898512924,-1.75547950749878
"S2",0.170255656195552,0.824065459908462,-0.0434965039973257,-1.03024243033435,0.272378547684246
"S2",-0.652732109462583,0.167883996908208,-0.42106840650683,-0.96521720336486,0.865565854737619
"S2",-1.83790117581863,-0.761526542042635,-1.00797328181542,0.724904722684703,-1.0857906427127
"S2",0.150621242639004,-0.233274535929764,1.29141388793453,0.351780368867894,-0.65705398320586
"S2",0.642076523737778,0.0505384188817033,1.2548909327867,-0.827824345106624,-0.143759852306922
"S2",0.0716865869124558,1.80458756466311,-0.153681688414579,0.115467980316247,1.22005095121798
"S2",0.383262251124805,-0.102131755314773,-0.458082396208816,-0.27521379260061,0.11468659118372
"S2",-0.661253573155489,-0.14663322702123,-0.833289785763837,0.379129061586247,0.334533869293334
"S2",2.21103978200711,-0.448849615032561,0.444628402957277,-0.234762982508368,2.58099497318228
"S2",0.671801912424445,0.7276236613722,-0.589317628399369,0.931935060640728,1.22389393435748
"S2",-1.07746498318078,-0.159158355582938,-0.972820293813674,-0.267607550722122,-0.227728422399431
"S2",3.17254112336553,-0.234514545236178,0.0903524358333827,-0.237432361313853,2.15264402219529
"S2",1.20541851001327,0.594967955466307,1.33028588844606,0.277867351113456,0.155194825465404
"S2",1.00241364955455,0.265462833459589,-0.721084253242627,0.049405035500219,0.868989658091621
"S2",-0.831694943867507,-0.114753024676577,0.618265788290331,-0.133111625383649,-0.933475804459511
"S2",0.756722018546427,0.16113869308843,0.176566539036132,-0.239337680003782,-0.598898487022864
"S2",-0.596777023270451,-0.00313283585699296,-1.38184917337907,0.127999671297105,-0.322811110016512
"S2",-0.309680689144566,0.308777660420399,0.812103837278386,0.524982322835067,-1.17887757018437
"S2",1.46329884764498,1.14818032830707,0.311411735838799,0.0645533459920259,1.66534043766304
"S2",-0.65314303210918,-0.118569272760622,-0.305779490582371,0.0282148486262824,-0.78308640471407
"S2",-0.58524952886779,-0.0511867586084541,-0.226503495452012,-0.956852235084476,1.67737098092165
"S3",0.686813481827615,0.984489178473206,0.643936349466368,0.490038738424229,-1.67402290322184
"S3",1.85820294914023,-0.901719486004735,1.32999330476139,0.12094324666759,0.0951518933635848
"S3",-1.61683079124906,-1.29937326158196,0.688770880201847,-1.22477085023878,-1.4477885738863
"S3",0.0137466300949083,-0.157410790856243,0.230931133658669,0.645712167375079,0.868980074019393
"S3",0.596958271325714,-0.621791293511692,0.088479308814713,0.469223299468042,0.110193303708744
"S3",-0.0519290033980832,2.04896352781592,0.0623383339793286,-0.365623131142413,0.465947615481609
"S3",-2.51482986344733,-0.0620077177713181,-1.10731756582867,-0.731304763433012,-1.92174967078757
"S3",0.615167074799673,-0.129442564426098,-0.548049009864921,-0.0289313466625185,1.07462630013026
"S3",-0.853300575818515,1.38365230995384,-0.6396876890263,0.126700775227492,0.610849668405875
"S3",0.530580548324448,-0.311157784344372,1.13811519131707,0.176382453969594,-0.172379719317409
"S3",1.64083591090003,-0.0847457042295212,0.762035921664818,0.614314140693736,-0.310688804741723
"S3",0.369349391964777,0.234807158111701,0.402457632450104,-0.229988922039632,-0.382179173471192
"S3",-0.853769976641976,-0.4394625870621,-0.521621241405438,-0.514763686238083,0.625866521747249
"S3",0.304405131397735,-0.029081550655045,-0.903156927202231,-0.376082376186492,0.746117775964506
"S3",-0.49661780724276,0.357074196708457,-0.206931909453823,-0.802684320382207,0.455250004798083
"S3",0.63579137905841,0.143017710331085,-0.627911336558475,-0.107709544555357,0.497729778037385
"S3",0.623691677973664,0.607264593952528,-0.330840676492297,0.479658638647492,-0.0847399028697002
"S3",-0.394928731700144,0.354847436287956,0.0927200341260752,-0.84180085257549,-0.288638273958254
"S3",2.16880206838742,0.258015589763566,1.90932965037928,-0.543110865024269,0.813637933233983
"S3",0.0597103658632148,-0.829807853801682,-0.366822336918883,-0.713859503061734,-0.859602007086316
"S3",0.597222727167001,0.457274043214568,0.54493597892916,0.555705318048861,-0.227384937492586
"S3",0.48309925598542,0.677698003774822,-1.16354953646058,0.279263764756286,0.313632987927498
"S3",1.82272434722167,-0.0779135208355611,0.963945854830648,0.957780716668011,0.513713251893915
"S3",0.845666049774414,-1.08272047595075,0.454099342399077,-0.730757169776982,-0.832177675475631
"S3",0.327742823925511,-0.124000282973326,0.473431029480064,-0.233876420942814,-0.0482566667176564
"S3",0.43375223859338,-0.0671525434281542,-1.18869508229275,0.21215234873069,1.49358665487257
"S3",-0.416415608071403,0.181127098627083,-0.189657320961495,0.746569660839871,-1.42981500856785
"S3",0.689576720007462,-0.106145685875338,-0.495214882082986,0.016761957440801,-1.01496353307691
"S3",-0.184402209255577,-1.20606320185263,-1.51409735094525,0.238607476309424,-0.278386348839794
"S3",-0.278154624730392,1.79211357553038,-1.72051481263545,-0.0222043692944033,1.24602201214998
"S3",-0.0845125464881169,-1.09557054571463,-1.09240220266327,-1.28226613119182,0.123740194499173
"S3",-1.12192196553343,-0.104131847374952,-1.34724246220451,-0.582369173536862,-0.988110711808045
"S3",0.717340281788707,1.13555470603303,0.543718558677652,0.797951358749929,0.406090087170704
"S3",0.137047532470819,-1.17628324608245,0.345257418760505,0.135449320833129,-0.00951011734196971
"S3",-1.3013124927184,0.209086129670368,-0.603667197862675,-1.18612374083988,-0.559077229698969
"S3",-0.0665056265274664,0.490242503626609,-0.494738242254041,-0.314164886613529,-0.68513934458542
"S3",0.761504288219516,-0.0951572488286469,0.00285706766810689,-0.570953016281002,1.07681358908865
"S3",-0.477959714503324,-1.07769964748662,0.776621156869298,0.53178700940923,-0.587346219296945
"S3",0.119245352494774,-0.482300762302014,-0.238364069973674,0.744956447484199,0.529441490107221
"S3",-1.1692085683223,0.84037839232579,-0.189805713497184,-0.858497130088156,-0.121335956639192
"S3",-0.570450479074404,-0.370359712577397,0.35911880326143,0.110578753308448,-0.56125281435437
"S3",0.846361113446216,-0.215478391423932,0.347325950965922,-0.105464210735501,0.394143448640716
"S3",-0.974552604750479,0.166519642579498,0.00474907437429782,0.964577028478822,-0.652258945451014
"S3",0.000907490944411476,0.62585561348972,0.563317499803862,-0.405970004797744,-0.801139444775286
"S3",0.760187981174139,-0.201324569631689,-1.10926845204744,0.430637128334359,0.664205519938317
"S3",0.251386844158178,1.27019477066545,0.435429263968067,-0.223662807401358,1.80665245180232
"S3",-0.422959534169657,-0.980255226446729,0.02549061344945,-0.499799685507256,-1.30315214412073
"S3",-0.745834191760946,0.1676601322737,0.492837534223102,0.105822311501057,-0.734131658317397
"S3",0.185759350562042,1.6329690381194,0.411600432396691,0.319699886005709,-0.628508672386449
"S3",-0.586775843761897,0.230068472882203,0.136527551840986,-0.203651898102865,0.303354730354288
"S3",0.0270184432257966,0.483949417845311,-0.620424363030527,-0.148220341243753,1.18765490510638
"S3",0.52538382303672,0.301126038334646,0.405006284652018,-0.925142131192986,1.44840457234809
"S3",-0.395753210430531,1.85430987164305,-0.17110794730083,-0.835663099905918,0.549380610583697
"S3",-0.69894970078512,-0.53295971599488,-1.48861798108307,-0.194152644259673,-0.597885141235402
"S3",1.0572798514845,-0.322625965610507,-0.182525483610726,0.500008139044894,0.413763532508289
"S3",1.32057595696664,-0.447185032793411,1.07612741709857,-0.323523102613933,-0.152495411510038
"S3",1.78790893225335,-0.532314973919114,-0.542924210364344,-0.371900501598297,0.491844695659578
